epoch,train_loss,train_acc,val_loss,val_acc,duration_min
1,2.30877083603127,11.970583023214601,2.102868691874716,35.944700460829495,6.2362909833590185
2,2.297194244818085,12.760942760942761,2.374942108754822,3.8584706709364993,6.929608460267385
3,2.2903633369572214,13.391812865497077,2.251777228271459,11.82535343278919,6.110065253575643
4,2.282376256767326,13.974836080099237,2.155428286838241,18.93306256346169,6.833680792649587
5,2.277923135226782,14.045720361509835,2.336201798754782,9.575880652971959,6.434242097536723
6,2.2711884936647553,14.635832004253057,2.419502407947872,4.819183003983442,6.196254730224609
