epoch,train_loss,train_acc,val_loss,val_acc,duration_min
1,0.802324613638852,71.79514442672337,0.5182750884568348,83.75380770132,7.303689960638682
2,0.4336311321963703,85.16569200779728,0.6301425360501078,79.15332343981879,7.378532707691193
3,0.26249757844907856,91.157185894028,0.7265720406817354,77.5052722018277,7.516784024238587
4,0.16781113326190403,94.41254651780967,0.6421211561700063,83.10552214324768,7.562158433596293
5,0.11486544189642935,96.17047669679249,0.9679992159651488,74.49035382332266,7.451501301924387
6,0.09555438329752362,96.82261208576998,0.7611461898179145,81.06693743653831,7.31603699127833
